"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
703.834659373727,-1.82790521011385,0.141914217927472,-12.8803529118417,5.80694219944185e-38,6.4201552957029e-34,"CWF19L2"
679.199884927855,1.78984605980723,0.169118876893475,10.5833606081397,3.55957164079028e-26,1.96773120302887e-22,"GPC6"
223.651027906681,-1.5299122019499,0.164716520068538,-9.28815276884981,1.56989146204872e-20,5.78557333480354e-17,"CFAP54"
201.600357209599,4.15149069209711,0.458001202253192,9.06436636339238,1.25330562266989e-19,3.46413674105957e-16,"COL8A1"
80.3641631572751,1.72528100325862,0.241355163870243,7.14830781157914,8.78541394612762e-13,1.94263073176774e-09,"ENSOCUG00000030056"
33.3104584274832,4.48398525404514,0.633708933885473,7.0757804005577,1.48610038215364e-12,2.73838763751512e-09,"OGN"
255.737639245755,1.0577176447604,0.153416316113411,6.89442734355907,5.40822181563965e-12,8.54190005624456e-09,"ENSOCUG00000029469"
167.947690265125,-1.1926939952703,0.175283588288629,-6.80436775008487,1.01493974112626e-11,1.40264672223649e-08,"ELMOD1"
457.926898675239,-0.861067834687956,0.127426984424903,-6.75734294878031,1.40545252179459e-11,1.726520342329e-08,"SPON1"
284.706250988533,-0.925117752635055,0.139641834119607,-6.62493269633416,3.47406430442832e-11,3.84092549497596e-08,"ENSOCUG00000023531"
60.3986239693317,-1.76424903638089,0.267585871677383,-6.59320697808728,4.30425834514355e-11,4.32617093308246e-08,"MTHFD1L"
59.9104475157719,1.89120886184379,0.287454180880528,6.57916630765519,4.73093379078796e-11,4.35876699924598e-08,"TMEM232"
32.0668971706411,2.70086475483379,0.417034536622439,6.47635751395576,9.39632628709853e-11,7.99121411001241e-08,"PARD3B"
20.1777662484798,-5.63906638260954,0.909102479698783,-6.20289407249,5.54341535262168e-10,4.37771429561323e-07,"CCDC3"
75.7328704318204,1.43824172761768,0.242255954248637,5.93686843354759,2.90517613466583e-09,2.14130848965769e-06,"ENSOCUG00000021612"
587.929689398459,0.733931880664993,0.125019841962791,5.87052318369936,4.34422024674115e-09,3.00185619049813e-06,"CPEB3"
3202.34432299529,0.738780696734338,0.128645907729025,5.74274541472766,9.31537275390101e-09,6.05828006865468e-06,"ENSOCUG00000037217"
353.241630249771,-0.778665936068943,0.137571456661214,-5.66008353016498,1.51299333873981e-08,9.29314130728184e-06,"ZNF385D"
14.9796147830089,7.05429087959995,1.25136561474194,5.63727402806631,1.72763083323872e-08,1.00529928906775e-05,"COL12A1"
