"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009141","nucleoside triphosphate metabolic process","5/27","287/18860",0.0174216027874564,12.1693121693122,7.21951141264266,4.83427139742944e-05,0.00181768604543347,0.000993315554503396,"ALDOC/LDHA/ALDOA/ATP1B1/MT-ND4",5
"GO:0060048","cardiac muscle contraction","4/27","155/18860",0.0258064516129032,18.026284348865,8.05913320485321,6.64658788018986e-05,0.00240299715668403,0.00131317201843427,"CALM1/ATP1B1/HSP90AA1/CALM2",4
"GO:0001666","response to hypoxia","5/27","317/18860",0.0157728706624606,11.0176422479262,6.81061936800345,7.74333534360882e-05,0.00269582786036752,0.00147319596400823,"ATP1B1/HSP90B1/RTN4/MT-CO2/MT-ND4",5
"GO:0086065","cell communication involved in cardiac conduction","3/27","59/18860",0.0508474576271186,35.5178907721281,10.0545176397646,8.06329119673343e-05,0.00270696204461765,0.00147928049022779,"CALM1/ATP1B1/CALM2",3
"GO:0014012","peripheral nervous system axon regeneration","2/27","10/18860",0.2,139.703703703704,16.6116908352572,8.81897379960668e-05,0.00276327845721009,0.00151005586463441,"MAP1B/NEFL",2
"GO:0060052","neurofilament cytoskeleton organization","2/27","10/18860",0.2,139.703703703704,16.6116908352572,8.81897379960668e-05,0.00276327845721009,0.00151005586463441,"NEFL/INA",2
"GO:0036293","response to decreased oxygen levels","5/27","330/18860",0.0151515151515152,10.5836139169473,6.65012837297583,9.35891246236453e-05,0.00283786377891053,0.00155081469664988,"ATP1B1/HSP90B1/RTN4/MT-CO2/MT-ND4",5
"GO:0034975","protein folding in endoplasmic reticulum","2/27","11/18860",0.181818181818182,127.003367003367,15.8276265561177,0.000107692249257646,0.00297820760593813,0.00162750874770191,"HSP90B1/CANX",2
"GO:1901844","regulation of cell communication by electrical coupling involved in cardiac conduction","2/27","11/18860",0.181818181818182,127.003367003367,15.8276265561177,0.000107692249257646,0.00297820760593813,0.00162750874770191,"CALM1/CALM2",2
"GO:0045428","regulation of nitric oxide biosynthetic process","3/27","65/18860",0.0461538461538462,32.2393162393162,9.55253179704755,0.000107722402767975,0.00297820760593813,0.00162750874770191,"HSP90AB1/CLU/HSP90AA1",3
"GO:0046496","nicotinamide nucleotide metabolic process","4/27","179/18860",0.0223463687150838,15.6093523691289,7.4359913951752,0.000116088827875389,0.00311781423436759,0.00170379993994556,"ALDOC/LDHA/ALDOA/MDH1",4
